도시코드,도시명,측정장소코드,측정장소명,측정망코드,측정망구분,측정일자,이산화황측정값(ppm),이산화질소측정값(ppm),일산화탄소측정값(ppm),오존측정값(ppm),PM10측정값(㎍/㎥),PM25측정값(㎍/㎥)
2,성남시,131125,성남대로,2,도로변,202307,0.0022,0.0225,0.46,0.0261,30,12
2,성남시,131124,수내동,1,도시대기,202307,0.0014,0.0131,0.55,0.0339,28,15
2,성남시,131128,운중동,1,도시대기,202307,0.0013,0.0078,0.33,0.0377,22,12
2,성남시,131123,정자동,1,도시대기,202307,0.0014,0.0072,0.57,0.0375,22,14
1,수원시,131116,경수대로,2,도로변,202307,0.0016,0.0189,0.56,0.0267,29,14
5,부천시,831154,오정동,1,도시대기,202307,0.0012,0.0111,0.47,0.0425,24,13
1,수원시,131113,광교동,1,도시대기,202307,0.0018,0.0134,0.56,0.0353,27,17
1,수원시,131111,신풍동,1,도시대기,202307,0.002,0.0083,0.43,0.0394,26,14
5,부천시,831153,중2동,1,도시대기,202307,0.0014,0.0123,0.27,0.0381,24,11
2,성남시,131121,단대동,1,도시대기,202307,0.0015,0.0121,0.48,0.0378,27,14
2,성남시,131120,대왕판교로,2,도로변,202307,0.0014,0.0255,0.48,0.0169,27,12
9,안산시,131191,고잔동,1,도시대기,202307,0.0026,0.0123,0.32,0.0347,25,12
9,안산시,131196,대부동,1,도시대기,202307,0.0032,0.0064,0.23,0.0373,24,14
9,안산시,131193,본오동,1,도시대기,202307,0.0019,0.0095,0.35,0.0365,25,14
9,안산시,131195,부곡동,1,도시대기,202307,0.0027,0.0139,0.31,0.0328,24,12
5,부천시,831151,소사본동,1,도시대기,202307,0.0021,0.01,0.34,,24,14
5,부천시,831155,송내대로,2,도로변,202307,0.0027,0.0192,0.59,,25,11
15,시흥시,131234,목감동,1,도시대기,202307,0.0026,0.0131,0.32,0.0337,32,16
15,시흥시,131236,서해안로,2,도로변,202307,0.0021,0.0096,,0.0376,30,19
15,시흥시,131232,시화산단,1,도시대기,202307,0.0024,0.0093,0.43,0.0407,30,17
9,안산시,131192,원시동,1,도시대기,202307,0.0039,0.0109,0.29,0.029,35,19
15,시흥시,131235,장현동,1,도시대기,202307,0.0024,0.0097,0.26,0.0454,28,20
15,시흥시,131231,정왕동,1,도시대기,202307,0.0024,0.0103,0.29,0.0389,29,21
4,안양시,131144,호계3동,1,도시대기,202307,0.003,0.0107,0.23,0.0359,25,16
26,양주시,131561,백석읍,1,도시대기,202307,0.003,0.0062,0.25,0.0331,24,15
31,양평군,131622,양평읍,1,도시대기,202307,0.001,0.0064,0.32,0.0313,26,14
31,양평군,131621,용문면,1,도시대기,202307,0.0016,0.0043,0.28,0.0341,22,10
1,수원시,131119,호매실,1,도시대기,202307,0.0018,0.008,0.54,0.031,28,18
15,시흥시,131233,대야동,1,도시대기,202307,0.0026,0.008,0.32,0.0337,27,20
4,안양시,131145,안양2동,1,도시대기,202307,0.002,0.0107,0.36,0.0384,27,13
28,여주시,131593,가남읍,1,도시대기,202307,0.0026,0.0079,0.22,0.0379,32,15
28,여주시,131592,대신면,1,도시대기,202307,,0.0055,0.23,0.0409,29,24
28,여주시,131591,중앙동,1,도시대기,202307,0.0023,0.0069,0.24,0.0349,27,16
29,연천군,131601,연천,1,도시대기,202307,0.0013,0.0027,0.39,0.0312,21,12
4,안양시,131141,안양8동,1,도시대기,202307,0.0018,0.0095,0.31,0.0493,27,17
30,가평군,131612,설악면,1,도시대기,202307,0.0012,0.0052,0.37,0.0289,25,13
10,고양시,131383,백마로,2,도로변,202307,0.0027,0.0193,0.39,0.0378,34,25
10,고양시,131382,식사동,1,도시대기,202307,0.0029,0.0109,0.46,0.0426,30,16
10,고양시,131384,신원동,1,도시대기,202307,0.0023,0.0095,0.3,0.0414,31,20
10,고양시,131385,주엽동,1,도시대기,202307,0.0026,0.0082,0.33,0.0405,27,15
22,안성시,131584,죽산면,1,도시대기,202307,0.001,0.0053,0.36,0.034,27,15
4,안양시,131142,부림동,1,도시대기,202307,0.0032,0.0128,0.36,0.0332,24,12
23,김포시,131475,한강로,2,도로변,202307,0.0028,0.0106,0.3,0.0421,30,22
23,김포시,131474,한강신도시,1,도시대기,202307,0.0028,0.0092,0.36,0.0482,29,21
13,남양주시,131245,경춘로,2,도로변,202307,0.0021,0.0185,0.49,0.0286,31,15
13,남양주시,131241,금곡동,1,도시대기,202307,0.0016,0.0106,0.28,0.0317,31,14
5,부천시,831152,내동,1,도시대기,202307,0.0037,0.0165,0.48,0.0408,24,12
30,가평군,131611,가평,1,도시대기,202307,0.001,0.0043,0.36,0.0338,25,11
16,군포시,131501,당동,1,도시대기,202307,0.002,0.0089,0.33,0.0384,29,21
16,군포시,131502,산본동,1,도시대기,202307,0.0028,0.0078,0.33,0.0384,25,13
13,남양주시,131247,진접읍,1,도시대기,202307,0.0016,0.0092,0.28,0.0338,33,15
13,남양주시,131244,화도읍,1,도시대기,202307,0.0022,0.0082,0.29,0.034,28,15
23,김포시,131473,월곶면,1,도시대기,202307,0.0028,0.0068,0.34,0.0427,27,19
6,광명시,131161,철산동,1,도시대기,202307,0.0013,0.0105,0.47,0.0389,24,13
25,광주시,131392,경안동,1,도시대기,202307,0.0014,0.0125,0.45,0.0348,30,14
25,광주시,131395,곤지암,1,도시대기,202307,0.0013,0.0076,0.49,0.0313,25,11
25,광주시,131394,오포1동,1,도시대기,202307,0.001,0.0085,0.31,0.0338,25,14
12,구리시,131212,동구동,1,도시대기,202307,0.0026,0.0119,0.31,0.0315,23,17
10,고양시,131381,행신동,1,도시대기,202307,0.0029,0.0106,0.3,0.0399,28,17
11,과천시,131202,과천동,1,도시대기,202307,0.0009,0.0111,0.36,0.0357,28,14
11,과천시,131201,별양동,1,도시대기,202307,0.0014,0.0118,0.41,0.0376,25,14
6,광명시,131163,소하동,1,도시대기,202307,0.0014,0.0118,0.48,0.0376,27,15
23,김포시,131471,사우동,1,도시대기,202307,0.0024,,0.34,0.0442,26,17
13,남양주시,131243,별내동,1,도시대기,202307,0.0021,0.0117,0.25,0.0326,24,14
13,남양주시,131242,오남읍,1,도시대기,202307,0.0016,0.0073,0.3,0.0325,30,14
1,수원시,131114,영통동,1,도시대기,202306,0.0015,0.0132,,0.0557,30,18
5,부천시,831153,중2동,1,도시대기,202306,0.0014,0.0135,0.3,0.0494,31,15
2,성남시,131121,단대동,1,도시대기,202306,0.0016,0.014,0.43,0.0464,30,15
2,성남시,131120,대왕판교로,2,도로변,202306,0.0012,0.0302,0.45,0.0312,28,13
9,안산시,131191,고잔동,1,도시대기,202306,0.0027,0.0132,0.34,0.045,26,12
9,안산시,131196,대부동,1,도시대기,202306,0.0031,0.0067,0.25,0.0488,23,13
9,안산시,131195,부곡동,1,도시대기,202306,0.0026,0.0168,0.34,0.0418,27,12
5,부천시,831151,소사본동,1,도시대기,202306,0.0028,0.0122,0.4,0.0469,31,16
5,부천시,831155,송내대로,2,도로변,202306,0.0028,0.0215,0.52,0.0402,33,14
15,시흥시,131234,목감동,1,도시대기,202306,0.0026,0.0161,0.33,0.0414,37,20
15,시흥시,131237,배곧동,1,도시대기,202306,0.0033,0.0123,0.34,0.0448,33,24
15,시흥시,131236,서해안로,2,도로변,202306,0.0024,0.0139,0.45,0.0487,32,20
15,시흥시,131232,시화산단,1,도시대기,202306,0.0023,0.0099,0.45,0.05,33,18
15,시흥시,131235,장현동,1,도시대기,202306,0.0025,0.0114,0.28,0.0528,33,22
15,시흥시,131231,정왕동,1,도시대기,202306,0.0034,0.0144,0.3,0.0468,33,24
4,안양시,131144,호계3동,1,도시대기,202306,0.0033,0.0153,0.33,0.0449,32,22
26,양주시,131562,고읍,1,도시대기,202306,0.0028,0.0105,0.31,0.0376,28,19
26,양주시,131561,백석읍,1,도시대기,202306,0.0024,0.0067,0.27,0.0526,28,16
31,양평군,131622,양평읍,1,도시대기,202306,0.0011,0.0073,0.35,0.0435,28,15
1,수원시,131119,호매실,1,도시대기,202306,0.0014,0.0091,,0.0431,29,18
15,시흥시,131233,대야동,1,도시대기,202306,0.002,0.0156,0.44,0.0433,31,22
4,안양시,131145,안양2동,1,도시대기,202306,0.0019,0.0133,0.42,0.0478,29,13
28,여주시,131593,가남읍,1,도시대기,202306,0.0025,0.0106,0.22,0.0466,41,22
28,여주시,131592,대신면,1,도시대기,202306,0.0025,0.0064,0.24,0.0498,34,27
29,연천군,131601,연천,1,도시대기,202306,0.0013,0.0029,,0.0405,21,10
4,안양시,131141,안양8동,1,도시대기,202306,0.0018,0.0094,0.34,0.0524,29,20
30,가평군,131612,설악면,1,도시대기,202306,0.0012,0.0063,0.36,0.0398,26,14
10,고양시,131383,백마로,2,도로변,202306,0.0029,0.018,0.38,0.0466,41,27
10,고양시,131382,식사동,1,도시대기,202306,0.0027,0.0108,0.44,0.0504,34,19
10,고양시,131384,신원동,1,도시대기,202306,0.0022,0.0116,0.29,0.0462,35,20
22,안성시,131584,죽산면,1,도시대기,202306,0.0012,0.0065,0.38,0.0497,31,17
4,안양시,131142,부림동,1,도시대기,202306,0.003,0.0148,0.36,0.0422,35,15
23,김포시,131475,한강로,2,도로변,202306,0.0025,0.0112,0.31,0.0535,35,23
23,김포시,131474,한강신도시,1,도시대기,202306,0.003,0.008,0.35,0.057,33,23
13,남양주시,131241,금곡동,1,도시대기,202306,0.0017,0.0127,0.3,0.0418,29,14
8,동두천시,131571,보산동,1,도시대기,202306,0.0025,0.0083,0.25,0.044,26,12
5,부천시,831152,내동,1,도시대기,202306,0.0025,0.0184,0.41,0.0444,31,16
30,가평군,131611,가평,1,도시대기,202306,0.0011,0.0045,0.41,0.0428,24,12
16,군포시,131501,당동,1,도시대기,202306,0.0021,0.0134,0.35,0.051,34,24
16,군포시,131502,산본동,1,도시대기,202306,0.0027,0.0111,0.34,0.049,29,16
23,김포시,131472,고촌읍,1,도시대기,202306,0.0022,0.009,0.25,0.0496,31,23
23,김포시,131471,사우동,1,도시대기,202306,0.0022,0.0108,0.41,0.0535,26,22
13,남양주시,131247,진접읍,1,도시대기,202306,0.0017,0.009,0.28,0.0467,31,14
23,김포시,131473,월곶면,1,도시대기,202306,0.0029,0.0062,0.21,0.0489,29,19
25,광주시,131392,경안동,1,도시대기,202306,0.0013,0.0146,0.43,0.0491,33,15
25,광주시,131395,곤지암,1,도시대기,202306,0.0013,0.0094,0.43,0.0436,28,17
25,광주시,131394,오포1동,1,도시대기,202306,0.0009,0.0112,0.33,0.0485,28,15
12,구리시,131211,교문동,1,도시대기,202306,0.0019,0.0092,0.2,0.044,30,19
13,남양주시,131246,와부읍,1,도시대기,202306,0.002,0.0094,0.27,0.0498,31,17
12,구리시,131212,동구동,1,도시대기,202306,0.0025,0.0135,0.22,0.0351,29,18
10,고양시,131381,행신동,1,도시대기,202306,0.0018,0.0102,0.38,0.0511,31,18
11,과천시,131202,과천동,1,도시대기,202306,0.0009,0.0137,0.38,0.0482,29,15
11,과천시,131201,별양동,1,도시대기,202306,0.0009,0.0146,0.42,0.0504,27,14
6,광명시,131163,소하동,1,도시대기,202306,0.0012,0.0128,0.48,0.0487,31,16
13,남양주시,131243,별내동,1,도시대기,202306,0.0021,0.0125,0.25,0.0405,26,15
13,남양주시,131242,오남읍,1,도시대기,202306,0.002,0.0083,0.27,0.0418,28,15
6,광명시,131161,철산동,1,도시대기,202306,0.0015,0.0115,0.43,0.0497,29,15
27,포천시,131453,선단동,1,도시대기,202306,0.0026,0.0078,0.24,0.0425,26,14
24,화성시,131554,우정읍,1,도시대기,202306,0.0029,0.0074,0.35,0.0478,36,24
19,용인시,131413,기흥,1,도시대기,202306,0.0012,0.013,0.39,0.0524,27,16
17,의왕시,131223,고천동,1,도시대기,202306,0.0011,0.0142,0.42,0.0447,25,11
21,이천시,131444,부발읍,1,도시대기,202306,0.0025,0.0109,0.29,0.0498,37,24
28,여주시,131591,중앙동,1,도시대기,202306,0.0028,0.0081,0.26,0.046,32,20
31,양평군,131621,용문면,1,도시대기,202306,0.0017,0.0056,0.26,0.0456,26,13
9,안산시,131192,원시동,1,도시대기,202306,0.0045,0.0123,0.32,0.0381,35,19
9,안산시,131193,본오동,1,도시대기,202306,0.0017,0.0108,0.33,0.0503,25,15
1,수원시,131111,신풍동,1,도시대기,202306,0.0022,0.0106,0.4,0.0522,27,14
2,성남시,131125,성남대로,2,도로변,202306,0.0014,0.0283,0.44,0.0362,33,13
22,안성시,131583,공도읍,1,도시대기,202306,0.0011,0.0092,0.4,0.0498,29,17
20,파주시,131372,운정,1,도시대기,202306,0.0024,0.0089,0.38,0.0482,30,16
20,파주시,131374,파주읍,1,도시대기,202306,0.0019,0.0048,0.33,0.0447,22,11
7,평택시,131346,고덕동,1,도시대기,202306,0.0029,0.0098,0.28,0.0556,36,21
7,평택시,131341,비전동,1,도시대기,202306,0.003,0.0095,0.34,0.0567,38,18
7,평택시,131344,송북동,1,도시대기,202306,,0.0105,0.34,0.0558,37,26
24,화성시,131553,동탄,1,도시대기,202306,0.0032,0.0051,0.25,0.0519,32,19
10,고양시,131385,주엽동,1,도시대기,202306,0.0026,0.0096,0.34,0.0521,32,11
3,의정부시,131133,송산3동,1,도시대기,202306,0.0025,,0.24,0.0343,29,15
3,의정부시,131132,의정부1동,1,도시대기,202306,0.0025,0.0122,0.26,0.0445,31,17
3,의정부시,131131,의정부동,1,도시대기,202306,0.0028,0.0111,0.29,0.0473,29,11
21,이천시,131443,장호원읍,1,도시대기,202306,0.0026,0.0078,0.25,0.0526,33,19
21,이천시,131442,창전동,1,도시대기,202306,0.0024,0.01,0.29,0.0516,28,19
20,파주시,131371,금촌동,1,도시대기,202306,,,,,,
19,용인시,131417,백암면,1,도시대기,202306,0.0012,0.0063,0.35,0.0526,28,15
19,용인시,131412,수지,1,도시대기,202306,0.0012,0.0133,0.43,0.0516,28,16
19,용인시,131416,이동읍,1,도시대기,202306,0.001,0.0094,0.4,0.0503,28,15
19,용인시,131414,중부대로,2,도로변,202306,0.0016,0.0214,0.44,0.047,27,16
17,의왕시,131222,부곡3동,1,도시대기,202306,0.0014,0.0157,0.47,0.0499,29,14
24,화성시,131552,향남읍,1,도시대기,202306,0.0034,0.0088,0.24,0.0502,32,21
29,연천군,131602,전곡,1,도시대기,202306,0.0012,0.0035,0.37,0.0408,23,14
14,오산시,131532,금암로,2,도로변,202306,0.0023,0.0119,0.33,0.0499,31,18
14,오산시,131531,오산동,1,도시대기,202306,0.0022,0.014,0.32,0.0517,31,16
19,용인시,131411,김량장동,1,도시대기,202306,0.0011,0.0108,0.29,0.0485,23,17
19,용인시,131415,모현읍,1,도시대기,202306,0.0008,0.0077,0.43,0.0516,32,15
24,화성시,131558,서신면,1,도시대기,202306,0.003,0.0067,0.29,0.0522,39,28
24,화성시,131555,청계동,1,도시대기,202306,0.0036,0.0096,0.27,0.0529,35,20
13,남양주시,131244,화도읍,1,도시대기,202306,0.0024,0.0091,0.3,0.0426,29,18
13,남양주시,131245,경춘로,2,도로변,202306,0.0025,0.0195,0.44,0.0388,36,17
27,포천시,131454,일동면,1,도시대기,202306,0.002,0.0045,0.28,0.0464,17,13
18,하남시,131542,미사,1,도시대기,202306,0.0017,0.0147,0.33,0.0495,33,16
18,하남시,131541,신장동,1,도시대기,202306,0.0027,0.0161,0.29,0.039,25,16
24,화성시,131551,남양읍,1,도시대기,202306,0.0024,0.0082,0.24,0.0505,30,18
24,화성시,131556,새솔동,1,도시대기,202306,0.0032,0.0068,0.34,0.0473,25,13
22,안성시,131581,봉산동,1,도시대기,202306,0.0019,0.0072,0.42,0.0523,22,13
24,화성시,131557,봉담읍,1,도시대기,202306,0.0027,0.0099,0.31,0.0499,50,22
7,평택시,131342,안중,1,도시대기,202306,0.0028,0.0076,0.28,0.0542,35,24
7,평택시,131345,청북읍,1,도시대기,202306,0.0025,0.0091,0.27,0.0546,34,26
7,평택시,131343,평택항,1,도시대기,202306,0.0032,0.015,0.26,0.0525,36,22
1,수원시,131117,고색동,1,도시대기,202306,0.002,0.0134,0.41,0.0463,39,14
1,수원시,131112,인계동,1,도시대기,202306,0.0021,0.0135,0.48,0.0493,26,15
1,수원시,131115,천천동,1,도시대기,202306,0.0017,0.0111,0.45,0.0478,31,14
9,안산시,131194,원곡동,1,도시대기,202306,0.0016,0.0109,0.28,0.0448,46,28
9,안산시,131198,중앙대로,2,도로변,202306,0.0028,0.0182,0.34,0.0403,35,14
9,안산시,131197,호수동,1,도시대기,202306,0.0025,0.0113,0.27,0.0472,27,14
2,성남시,131126,복정동,1,도시대기,202306,0.0018,0.0157,0.41,0.052,32,14
2,성남시,131129,상대원동,1,도시대기,202306,0.0014,0.0198,0.46,0.0422,26,13
2,성남시,131124,수내동,1,도시대기,202306,0.0014,0.0162,0.5,0.0483,29,15
2,성남시,131128,운중동,1,도시대기,202306,0.0014,0.0107,0.37,0.0475,25,13
2,성남시,131123,정자동,1,도시대기,202306,0.0018,0.0108,0.49,0.0515,25,15
1,수원시,131116,경수대로,2,도로변,202306,0.0021,0.0228,0.51,0.036,36,16
5,부천시,831154,오정동,1,도시대기,202306,0.0015,0.0126,0.45,0.0511,30,15
1,수원시,131113,광교동,1,도시대기,202306,0.0017,0.0152,0.44,0.0478,34,23
1,수원시,131111,신풍동,1,도시대기,202305,0.0016,0.0155,0.4,0.0426,41,16
1,수원시,131114,영통동,1,도시대기,202305,0.0016,0.017,0.45,0.0449,39,19
5,부천시,831153,중2동,1,도시대기,202305,0.0018,0.0168,0.31,0.0428,44,18
2,성남시,131121,단대동,1,도시대기,202305,0.0017,0.0142,0.4,0.0419,39,17
2,성남시,131120,대왕판교로,2,도로변,202305,0.0014,0.0325,0.44,0.0238,39,15
9,안산시,131191,고잔동,1,도시대기,202305,0.0027,0.0186,0.34,0.0383,40,16
9,안산시,131196,대부동,1,도시대기,202305,0.0031,0.0106,0.26,0.0432,38,16
9,안산시,131193,본오동,1,도시대기,202305,0.002,0.019,0.36,0.0444,40,17
9,안산시,131195,부곡동,1,도시대기,202305,0.0026,0.023,0.34,0.0348,40,13
5,부천시,831151,소사본동,1,도시대기,202305,0.0025,0.0153,0.39,0.0402,42,19
5,부천시,831155,송내대로,2,도로변,202305,0.003,0.0239,0.47,0.0327,48,17
15,시흥시,131237,배곧동,1,도시대기,202305,0.0034,0.018,0.35,0.038,48,26
15,시흥시,131232,시화산단,1,도시대기,202305,0.0034,0.0181,0.3,0.0432,53,24
9,안산시,131192,원시동,1,도시대기,202305,0.0041,0.017,0.33,0.0358,53,23
15,시흥시,131235,장현동,1,도시대기,202305,0.0026,0.0151,0.27,0.0457,45,22
15,시흥시,131231,정왕동,1,도시대기,202305,0.003,0.0205,0.3,0.0405,46,25
26,양주시,131562,고읍,1,도시대기,202305,0.0028,0.0134,0.27,0.0335,37,20
31,양평군,131622,양평읍,1,도시대기,202305,0.0012,0.0082,0.36,0.0421,40,17
31,양평군,131621,용문면,1,도시대기,202305,0.0023,0.006,0.24,0.045,37,15
15,시흥시,131233,대야동,1,도시대기,202305,0.002,0.0207,0.45,0.0372,44,23
15,시흥시,131234,목감동,1,도시대기,202305,0.0026,0.0226,0.33,0.0335,47,20
4,안양시,131145,안양2동,1,도시대기,202305,0.0022,0.0137,0.48,0.0441,40,15
28,여주시,131593,가남읍,1,도시대기,202305,0.0024,0.0118,0.2,0.0406,48,25
28,여주시,131592,대신면,1,도시대기,202305,0.0023,0.0087,0.23,0.0463,41,23
28,여주시,131591,중앙동,1,도시대기,202305,0.003,0.009,0.28,0.04,42,20
29,연천군,131601,연천,1,도시대기,202305,0.0014,0.004,0.33,0.0411,31,12
4,안양시,131141,안양8동,1,도시대기,202305,0.0017,0.0135,0.3,0.0427,38,21
4,안양시,131144,호계3동,1,도시대기,202305,0.0031,0.0163,0.2,0.0398,44,23
10,고양시,131383,백마로,2,도로변,202305,0.0026,0.0218,0.35,0.0391,51,25
10,고양시,131384,신원동,1,도시대기,202305,0.003,0.0136,0.25,0.0396,43,20
10,고양시,131385,주엽동,1,도시대기,202305,0.0028,0.0103,0.27,0.0461,41,16
11,과천시,131201,별양동,1,도시대기,202305,0.0012,0.0178,0.4,0.0444,39,16
22,안성시,131584,죽산면,1,도시대기,202305,0.0013,0.0082,0.38,0.0428,44,20
4,안양시,131142,부림동,1,도시대기,202305,0.0029,0.0184,0.33,0.0356,45,16
23,김포시,131475,한강로,2,도로변,202305,0.0027,0.0161,0.32,0.0433,45,22
23,김포시,131474,한강신도시,1,도시대기,202305,0.0028,0.0107,0.34,0.0503,45,25
13,남양주시,131245,경춘로,2,도로변,202305,0.002,0.0217,0.4,0.0342,49,20
13,남양주시,131241,금곡동,1,도시대기,202305,0.002,0.0149,0.28,0.0385,36,16
8,동두천시,131571,보산동,1,도시대기,202305,0.0026,0.0105,0.24,0.0427,33,13
30,가평군,131611,가평,1,도시대기,202305,0.0014,0.0053,0.35,0.0473,35,15
30,가평군,131612,설악면,1,도시대기,202305,0.0013,0.0075,0.34,0.0405,36,16
16,군포시,131501,당동,1,도시대기,202305,0.0014,0.0202,0.33,0.0419,45,24
16,군포시,131502,산본동,1,도시대기,202305,0.0028,0.0138,0.33,0.0426,39,16
23,김포시,131472,고촌읍,1,도시대기,202305,0.0027,0.0121,0.23,0.0436,40,21
13,남양주시,131247,진접읍,1,도시대기,202305,0.002,0.011,0.26,0.0472,38,14
13,남양주시,131244,화도읍,1,도시대기,202305,0.0027,0.0111,0.29,0.042,38,20
23,김포시,131473,월곶면,1,도시대기,202305,0.0028,0.0083,0.19,0.044,38,21
25,광주시,131392,경안동,1,도시대기,202305,0.0015,0.0168,0.4,0.0406,43,16
25,광주시,131395,곤지암,1,도시대기,202305,0.0013,0.0104,0.37,0.0381,39,18
